,Year,County,Strata,Strata_Name,Cause_Desc,Count
2093,2015,Fresno,Place Type,Hospice Facility,All causes (total),288
2094,2015,Fresno,Place Type,Inpatient,All causes (total),2203
2095,2015,Fresno,Place Type,Nursing Home/Long Term Care Facility,All causes (total),1255
2096,2015,Fresno,Place Type,Other/Unknown,All causes (total),375
2097,2015,Fresno,Race-Ethnicity,American Indian/Alaskan Native,Accidents (unintentional injuries),0
2098,2015,Fresno,Race-Ethnicity,American Indian/Alaskan Native,Alzheimer's disease,0
2099,2015,Fresno,Race-Ethnicity,American Indian/Alaskan Native,Assault (homicide),0
2100,2015,Fresno,Race-Ethnicity,American Indian/Alaskan Native,Cerebrovascular diseases,0
2101,2015,Fresno,Race-Ethnicity,American Indian/Alaskan Native,Chronic liver disease and cirrhosis,0
2102,2015,Fresno,Race-Ethnicity,American Indian/Alaskan Native,Chronic lower respiratory diseases,0
2103,2015,Fresno,Race-Ethnicity,American Indian/Alaskan Native,Diabetes mellitus,0
2104,2015,Fresno,Race-Ethnicity,American Indian/Alaskan Native,Diseases of heart,0
2105,2015,Fresno,Race-Ethnicity,American Indian/Alaskan Native,Essential hypertension and hypertensive renal disease,0
2106,2015,Fresno,Race-Ethnicity,American Indian/Alaskan Native,Influenza and pneumonia,0
2107,2015,Fresno,Race-Ethnicity,American Indian/Alaskan Native,Intentional self-harm (suicide),0
2108,2015,Fresno,Race-Ethnicity,American Indian/Alaskan Native,Malignant neoplasms,0
2109,2015,Fresno,Race-Ethnicity,American Indian/Alaskan Native,"Nephritis, nephrotic syndrome and nephrosis",0
2110,2015,Fresno,Race-Ethnicity,American Indian/Alaskan Native,Parkinson's disease,0
2111,2015,Fresno,Race-Ethnicity,Asian,Accidents (unintentional injuries),24
2112,2015,Fresno,Race-Ethnicity,Asian,Alzheimer's disease,25
2113,2015,Fresno,Race-Ethnicity,Asian,Assault (homicide),0
2114,2015,Fresno,Race-Ethnicity,Asian,Cerebrovascular diseases,49
2115,2015,Fresno,Race-Ethnicity,Asian,Chronic liver disease and cirrhosis,0
2116,2015,Fresno,Race-Ethnicity,Asian,Chronic lower respiratory diseases,13
2117,2015,Fresno,Race-Ethnicity,Asian,Diabetes mellitus,25
2118,2015,Fresno,Race-Ethnicity,Asian,Diseases of heart,109
2119,2015,Fresno,Race-Ethnicity,Asian,Essential hypertension and hypertensive renal disease,23
2120,2015,Fresno,Race-Ethnicity,Asian,Influenza and pneumonia,13
2121,2015,Fresno,Race-Ethnicity,Asian,Intentional self-harm (suicide),17
2122,2015,Fresno,Race-Ethnicity,Asian,Malignant neoplasms,108
2123,2015,Fresno,Race-Ethnicity,Asian,"Nephritis, nephrotic syndrome and nephrosis",0
2124,2015,Fresno,Race-Ethnicity,Asian,Parkinson's disease,0
2125,2015,Fresno,Race-Ethnicity,Black,Accidents (unintentional injuries),21
2126,2015,Fresno,Race-Ethnicity,Black,Alzheimer's disease,0
2127,2015,Fresno,Race-Ethnicity,Black,Assault (homicide),15
2128,2015,Fresno,Race-Ethnicity,Black,Cerebrovascular diseases,27
2129,2015,Fresno,Race-Ethnicity,Black,Chronic liver disease and cirrhosis,0
2130,2015,Fresno,Race-Ethnicity,Black,Chronic lower respiratory diseases,16
2131,2015,Fresno,Race-Ethnicity,Black,Diabetes mellitus,18
2132,2015,Fresno,Race-Ethnicity,Black,Diseases of heart,87
2133,2015,Fresno,Race-Ethnicity,Black,Essential hypertension and hypertensive renal disease,0
2134,2015,Fresno,Race-Ethnicity,Black,Influenza and pneumonia,0
2135,2015,Fresno,Race-Ethnicity,Black,Intentional self-harm (suicide),0
2136,2015,Fresno,Race-Ethnicity,Black,Malignant neoplasms,79
2137,2015,Fresno,Race-Ethnicity,Black,"Nephritis, nephrotic syndrome and nephrosis",0
2138,2015,Fresno,Race-Ethnicity,Black,Parkinson's disease,0
2139,2015,Fresno,Race-Ethnicity,Hawaiian/Pacific Islander,Accidents (unintentional injuries),0
2140,2015,Fresno,Race-Ethnicity,Hawaiian/Pacific Islander,Alzheimer's disease,0
2141,2015,Fresno,Race-Ethnicity,Hawaiian/Pacific Islander,Assault (homicide),0
2142,2015,Fresno,Race-Ethnicity,Hawaiian/Pacific Islander,Cerebrovascular diseases,0
2143,2015,Fresno,Race-Ethnicity,Hawaiian/Pacific Islander,Chronic liver disease and cirrhosis,0
2144,2015,Fresno,Race-Ethnicity,Hawaiian/Pacific Islander,Chronic lower respiratory diseases,0
2145,2015,Fresno,Race-Ethnicity,Hawaiian/Pacific Islander,Diabetes mellitus,0
2146,2015,Fresno,Race-Ethnicity,Hawaiian/Pacific Islander,Diseases of heart,0
2147,2015,Fresno,Race-Ethnicity,Hawaiian/Pacific Islander,Essential hypertension and hypertensive renal disease,0
2148,2015,Fresno,Race-Ethnicity,Hawaiian/Pacific Islander,Influenza and pneumonia,0
2149,2015,Fresno,Race-Ethnicity,Hawaiian/Pacific Islander,Intentional self-harm (suicide),0
2150,2015,Fresno,Race-Ethnicity,Hawaiian/Pacific Islander,Malignant neoplasms,0
2151,2015,Fresno,Race-Ethnicity,Hawaiian/Pacific Islander,"Nephritis, nephrotic syndrome and nephrosis",0
2152,2015,Fresno,Race-Ethnicity,Hawaiian/Pacific Islander,Parkinson's disease,0
2153,2015,Fresno,Race-Ethnicity,Hispanic,Accidents (unintentional injuries),170
2154,2015,Fresno,Race-Ethnicity,Hispanic,Alzheimer's disease,54
2155,2015,Fresno,Race-Ethnicity,Hispanic,Assault (homicide),33
2156,2015,Fresno,Race-Ethnicity,Hispanic,Cerebrovascular diseases,110
2157,2015,Fresno,Race-Ethnicity,Hispanic,Chronic liver disease and cirrhosis,73
2158,2015,Fresno,Race-Ethnicity,Hispanic,Chronic lower respiratory diseases,33
2159,2015,Fresno,Race-Ethnicity,Hispanic,Diabetes mellitus,80
2160,2015,Fresno,Race-Ethnicity,Hispanic,Diseases of heart,329
2161,2015,Fresno,Race-Ethnicity,Hispanic,Essential hypertension and hypertensive renal disease,56
2162,2015,Fresno,Race-Ethnicity,Hispanic,Influenza and pneumonia,56
2163,2015,Fresno,Race-Ethnicity,Hispanic,Intentional self-harm (suicide),30
2164,2015,Fresno,Race-Ethnicity,Hispanic,Malignant neoplasms,341
2165,2015,Fresno,Race-Ethnicity,Hispanic,"Nephritis, nephrotic syndrome and nephrosis",27
2166,2015,Fresno,Race-Ethnicity,Hispanic,Parkinson's disease,18
2167,2015,Fresno,Race-Ethnicity,Multi-Race,Accidents (unintentional injuries),0
2168,2015,Fresno,Race-Ethnicity,Multi-Race,Alzheimer's disease,0
2169,2015,Fresno,Race-Ethnicity,Multi-Race,Assault (homicide),0
2170,2015,Fresno,Race-Ethnicity,Multi-Race,Cerebrovascular diseases,0
2171,2015,Fresno,Race-Ethnicity,Multi-Race,Chronic liver disease and cirrhosis,0
2172,2015,Fresno,Race-Ethnicity,Multi-Race,Chronic lower respiratory diseases,0
2173,2015,Fresno,Race-Ethnicity,Multi-Race,Diabetes mellitus,0
2174,2015,Fresno,Race-Ethnicity,Multi-Race,Diseases of heart,13
2175,2015,Fresno,Race-Ethnicity,Multi-Race,Essential hypertension and hypertensive renal disease,0
2176,2015,Fresno,Race-Ethnicity,Multi-Race,Influenza and pneumonia,0
2177,2015,Fresno,Race-Ethnicity,Multi-Race,Intentional self-harm (suicide),0
2178,2015,Fresno,Race-Ethnicity,Multi-Race,Malignant neoplasms,0
2179,2015,Fresno,Race-Ethnicity,Multi-Race,"Nephritis, nephrotic syndrome and nephrosis",0
2180,2015,Fresno,Race-Ethnicity,Multi-Race,Parkinson's disease,0
2181,2015,Fresno,Race-Ethnicity,Other/Unknown,Accidents (unintentional injuries),0
2182,2015,Fresno,Race-Ethnicity,Other/Unknown,Alzheimer's disease,0
2183,2015,Fresno,Race-Ethnicity,Other/Unknown,Assault (homicide),0
2184,2015,Fresno,Race-Ethnicity,Other/Unknown,Cerebrovascular diseases,0
2185,2015,Fresno,Race-Ethnicity,Other/Unknown,Chronic liver disease and cirrhosis,0
2186,2015,Fresno,Race-Ethnicity,Other/Unknown,Chronic lower respiratory diseases,0
2187,2015,Fresno,Race-Ethnicity,Other/Unknown,Diabetes mellitus,0
2188,2015,Fresno,Race-Ethnicity,Other/Unknown,Diseases of heart,0
2189,2015,Fresno,Race-Ethnicity,Other/Unknown,Essential hypertension and hypertensive renal disease,0
2190,2015,Fresno,Race-Ethnicity,Other/Unknown,Influenza and pneumonia,0
2191,2015,Fresno,Race-Ethnicity,Other/Unknown,Intentional self-harm (suicide),0
2192,2015,Fresno,Race-Ethnicity,Other/Unknown,Malignant neoplasms,0
2193,2015,Fresno,Race-Ethnicity,Other/Unknown,"Nephritis, nephrotic syndrome and nephrosis",0
2194,2015,Fresno,Race-Ethnicity,Other/Unknown,Parkinson's disease,0
2195,2015,Fresno,Race-Ethnicity,White,Accidents (unintentional injuries),175
2196,2015,Fresno,Race-Ethnicity,White,Alzheimer's disease,263
2197,2015,Fresno,Race-Ethnicity,White,Assault (homicide),0
2198,2015,Fresno,Race-Ethnicity,White,Cerebrovascular diseases,206
2199,2015,Fresno,Race-Ethnicity,White,Chronic liver disease and cirrhosis,71
2200,2015,Fresno,Race-Ethnicity,White,Chronic lower respiratory diseases,219
2201,2015,Fresno,Race-Ethnicity,White,Diabetes mellitus,103
2202,2015,Fresno,Race-Ethnicity,White,Diseases of heart,942
2203,2015,Fresno,Race-Ethnicity,White,Essential hypertension and hypertensive renal disease,126
2204,2015,Fresno,Race-Ethnicity,White,Influenza and pneumonia,93
2205,2015,Fresno,Race-Ethnicity,White,Intentional self-harm (suicide),50
2206,2015,Fresno,Race-Ethnicity,White,Malignant neoplasms,756
2207,2015,Fresno,Race-Ethnicity,White,"Nephritis, nephrotic syndrome and nephrosis",30
2208,2015,Fresno,Race-Ethnicity,White,Parkinson's disease,41
2209,2015,Fresno,Total Population,Total Population,Accidents (unintentional injuries),396
2210,2015,Fresno,Total Population,Total Population,Alzheimer's disease,355
2211,2015,Fresno,Total Population,Total Population,Assault (homicide),62
2212,2015,Fresno,Total Population,Total Population,Cerebrovascular diseases,398
2213,2015,Fresno,Total Population,Total Population,Chronic liver disease and cirrhosis,167
2214,2015,Fresno,Total Population,Total Population,Chronic lower respiratory diseases,286
2215,2015,Fresno,Total Population,Total Population,Diabetes mellitus,230
2216,2015,Fresno,Total Population,Total Population,Diseases of heart,1491
2217,2015,Fresno,Total Population,Total Population,Essential hypertension and hypertensive renal disease,219
2218,2015,Fresno,Total Population,Total Population,Influenza and pneumonia,173
2219,2015,Fresno,Total Population,Total Population,Intentional self-harm (suicide),100
2220,2015,Fresno,Total Population,Total Population,Malignant neoplasms,1304
2221,2015,Fresno,Total Population,Total Population,"Nephritis, nephrotic syndrome and nephrosis",76
2222,2015,Fresno,Total Population,Total Population,Parkinson's disease,64
2223,2015,Los Angeles,Age,1-4 years,All causes (total),82
2224,2015,Los Angeles,Age,15-24 years,All causes (total),725
2225,2015,Los Angeles,Age,25-34 years,All causes (total),1160
2226,2015,Los Angeles,Age,35-44 years,All causes (total),1848
2227,2015,Los Angeles,Age,45-54 years,All causes (total),4168
2228,2015,Los Angeles,Age,5-14 years,All causes (total),128
2229,2015,Los Angeles,Age,55-64 years,All causes (total),8099
2230,2015,Los Angeles,Age,65-74 years,All causes (total),10527
2231,2015,Los Angeles,Age,75-84 years,All causes (total),13848
2232,2015,Los Angeles,Age,85 years and over,All causes (total),21114
2233,2015,Los Angeles,Age,Under 1 year,All causes (total),510
2234,2015,Los Angeles,Gender,Female,Accidents (unintentional injuries),727
2235,2015,Los Angeles,Gender,Female,Alzheimer's disease,2648
2236,2015,Los Angeles,Gender,Female,Assault (homicide),94
2237,2015,Los Angeles,Gender,Female,Cerebrovascular diseases,2112
2238,2015,Los Angeles,Gender,Female,Chronic liver disease and cirrhosis,543
2239,2015,Los Angeles,Gender,Female,Chronic lower respiratory diseases,1537
2240,2015,Los Angeles,Gender,Female,Diabetes mellitus,1093
2241,2015,Los Angeles,Gender,Female,Diseases of heart,7565
2242,2015,Los Angeles,Gender,Female,Essential hypertension and hypertensive renal disease,747
2243,2015,Los Angeles,Gender,Female,Influenza and pneumonia,1119
2244,2015,Los Angeles,Gender,Female,Intentional self-harm (suicide),188
2245,2015,Los Angeles,Gender,Female,Malignant neoplasms,7096
2246,2015,Los Angeles,Gender,Female,"Nephritis, nephrotic syndrome and nephrosis",584
2247,2015,Los Angeles,Gender,Female,Parkinson's disease,290
2248,2015,Los Angeles,Gender,Male,Accidents (unintentional injuries),1638
2249,2015,Los Angeles,Gender,Male,Alzheimer's disease,1162
2250,2015,Los Angeles,Gender,Male,Assault (homicide),533
2251,2015,Los Angeles,Gender,Male,Cerebrovascular diseases,1578
2252,2015,Los Angeles,Gender,Male,Chronic liver disease and cirrhosis,1011
2253,2015,Los Angeles,Gender,Male,Chronic lower respiratory diseases,1445
2254,2015,Los Angeles,Gender,Male,Diabetes mellitus,1286
2255,2015,Los Angeles,Gender,Male,Diseases of heart,8722
2256,2015,Los Angeles,Gender,Male,Essential hypertension and hypertensive renal disease,582
2257,2015,Los Angeles,Gender,Male,Influenza and pneumonia,1009
2258,2015,Los Angeles,Gender,Male,Intentional self-harm (suicide),646
2259,2015,Los Angeles,Gender,Male,Malignant neoplasms,7441
2260,2015,Los Angeles,Gender,Male,"Nephritis, nephrotic syndrome and nephrosis",640
2261,2015,Los Angeles,Gender,Male,Parkinson's disease,384
2262,2015,Los Angeles,Place Type,Decedent's Home,All causes (total),21742
2263,2015,Los Angeles,Place Type,Emergency Room/Outpatient,All causes (total),3454
2264,2015,Los Angeles,Place Type,Hospice Facility,All causes (total),722
2265,2015,Los Angeles,Place Type,Inpatient,All causes (total),22694
2266,2015,Los Angeles,Place Type,Nursing Home/Long Term Care Facility,All causes (total),8218
2267,2015,Los Angeles,Place Type,Other/Unknown,All causes (total),5380
2268,2015,Los Angeles,Race-Ethnicity,American Indian/Alaskan Native,Accidents (unintentional injuries),0
2269,2015,Los Angeles,Race-Ethnicity,American Indian/Alaskan Native,Alzheimer's disease,0
2270,2015,Los Angeles,Race-Ethnicity,American Indian/Alaskan Native,Assault (homicide),0
2271,2015,Los Angeles,Race-Ethnicity,American Indian/Alaskan Native,Cerebrovascular diseases,0
2272,2015,Los Angeles,Race-Ethnicity,American Indian/Alaskan Native,Chronic liver disease and cirrhosis,0
2273,2015,Los Angeles,Race-Ethnicity,American Indian/Alaskan Native,Chronic lower respiratory diseases,0
2274,2015,Los Angeles,Race-Ethnicity,American Indian/Alaskan Native,Diabetes mellitus,0
2275,2015,Los Angeles,Race-Ethnicity,American Indian/Alaskan Native,Diseases of heart,37
2276,2015,Los Angeles,Race-Ethnicity,American Indian/Alaskan Native,Essential hypertension and hypertensive renal disease,0
2277,2015,Los Angeles,Race-Ethnicity,American Indian/Alaskan Native,Influenza and pneumonia,0
2278,2015,Los Angeles,Race-Ethnicity,American Indian/Alaskan Native,Intentional self-harm (suicide),0
2279,2015,Los Angeles,Race-Ethnicity,American Indian/Alaskan Native,Malignant neoplasms,28
2280,2015,Los Angeles,Race-Ethnicity,American Indian/Alaskan Native,"Nephritis, nephrotic syndrome and nephrosis",0
2281,2015,Los Angeles,Race-Ethnicity,American Indian/Alaskan Native,Parkinson's disease,0
2282,2015,Los Angeles,Race-Ethnicity,Asian,Accidents (unintentional injuries),197
2283,2015,Los Angeles,Race-Ethnicity,Asian,Alzheimer's disease,339
2284,2015,Los Angeles,Race-Ethnicity,Asian,Assault (homicide),21
2285,2015,Los Angeles,Race-Ethnicity,Asian,Cerebrovascular diseases,609
2286,2015,Los Angeles,Race-Ethnicity,Asian,Chronic liver disease and cirrhosis,66
2287,2015,Los Angeles,Race-Ethnicity,Asian,Chronic lower respiratory diseases,295
2288,2015,Los Angeles,Race-Ethnicity,Asian,Diabetes mellitus,331
2289,2015,Los Angeles,Race-Ethnicity,Asian,Diseases of heart,1828
2290,2015,Los Angeles,Race-Ethnicity,Asian,Essential hypertension and hypertensive renal disease,199
2291,2015,Los Angeles,Race-Ethnicity,Asian,Influenza and pneumonia,467
2292,2015,Los Angeles,Race-Ethnicity,Asian,Intentional self-harm (suicide),106
2293,2015,Los Angeles,Race-Ethnicity,Asian,Malignant neoplasms,2091
2294,2015,Los Angeles,Race-Ethnicity,Asian,"Nephritis, nephrotic syndrome and nephrosis",165
2295,2015,Los Angeles,Race-Ethnicity,Asian,Parkinson's disease,106
2296,2015,Los Angeles,Race-Ethnicity,Black,Accidents (unintentional injuries),260
2297,2015,Los Angeles,Race-Ethnicity,Black,Alzheimer's disease,394
2298,2015,Los Angeles,Race-Ethnicity,Black,Assault (homicide),212
2299,2015,Los Angeles,Race-Ethnicity,Black,Cerebrovascular diseases,477
2300,2015,Los Angeles,Race-Ethnicity,Black,Chronic liver disease and cirrhosis,124
2301,2015,Los Angeles,Race-Ethnicity,Black,Chronic lower respiratory diseases,385
2302,2015,Los Angeles,Race-Ethnicity,Black,Diabetes mellitus,396
2303,2015,Los Angeles,Race-Ethnicity,Black,Diseases of heart,2254
2304,2015,Los Angeles,Race-Ethnicity,Black,Essential hypertension and hypertensive renal disease,223
2305,2015,Los Angeles,Race-Ethnicity,Black,Influenza and pneumonia,220
2306,2015,Los Angeles,Race-Ethnicity,Black,Intentional self-harm (suicide),54
2307,2015,Los Angeles,Race-Ethnicity,Black,Malignant neoplasms,1853
2308,2015,Los Angeles,Race-Ethnicity,Black,"Nephritis, nephrotic syndrome and nephrosis",213
2309,2015,Los Angeles,Race-Ethnicity,Black,Parkinson's disease,0
2310,2015,Los Angeles,Race-Ethnicity,Hawaiian/Pacific Islander,Accidents (unintentional injuries),0
2311,2015,Los Angeles,Race-Ethnicity,Hawaiian/Pacific Islander,Alzheimer's disease,0
2312,2015,Los Angeles,Race-Ethnicity,Hawaiian/Pacific Islander,Assault (homicide),0
2313,2015,Los Angeles,Race-Ethnicity,Hawaiian/Pacific Islander,Cerebrovascular diseases,0
2314,2015,Los Angeles,Race-Ethnicity,Hawaiian/Pacific Islander,Chronic liver disease and cirrhosis,0
2315,2015,Los Angeles,Race-Ethnicity,Hawaiian/Pacific Islander,Chronic lower respiratory diseases,0
2316,2015,Los Angeles,Race-Ethnicity,Hawaiian/Pacific Islander,Diabetes mellitus,12
2317,2015,Los Angeles,Race-Ethnicity,Hawaiian/Pacific Islander,Diseases of heart,50
2318,2015,Los Angeles,Race-Ethnicity,Hawaiian/Pacific Islander,Essential hypertension and hypertensive renal disease,0
2319,2015,Los Angeles,Race-Ethnicity,Hawaiian/Pacific Islander,Influenza and pneumonia,0
2320,2015,Los Angeles,Race-Ethnicity,Hawaiian/Pacific Islander,Intentional self-harm (suicide),0
2321,2015,Los Angeles,Race-Ethnicity,Hawaiian/Pacific Islander,Malignant neoplasms,44
2322,2015,Los Angeles,Race-Ethnicity,Hawaiian/Pacific Islander,"Nephritis, nephrotic syndrome and nephrosis",0
2323,2015,Los Angeles,Race-Ethnicity,Hawaiian/Pacific Islander,Parkinson's disease,0
2324,2015,Los Angeles,Race-Ethnicity,Hispanic,Accidents (unintentional injuries),861
2325,2015,Los Angeles,Race-Ethnicity,Hispanic,Alzheimer's disease,773
2326,2015,Los Angeles,Race-Ethnicity,Hispanic,Assault (homicide),308
2327,2015,Los Angeles,Race-Ethnicity,Hispanic,Cerebrovascular diseases,1005
2328,2015,Los Angeles,Race-Ethnicity,Hispanic,Chronic liver disease and cirrhosis,888
2329,2015,Los Angeles,Race-Ethnicity,Hispanic,Chronic lower respiratory diseases,464
2330,2015,Los Angeles,Race-Ethnicity,Hispanic,Diabetes mellitus,907
2331,2015,Los Angeles,Race-Ethnicity,Hispanic,Diseases of heart,3638
2332,2015,Los Angeles,Race-Ethnicity,Hispanic,Essential hypertension and hypertensive renal disease,319
2333,2015,Los Angeles,Race-Ethnicity,Hispanic,Influenza and pneumonia,492
2334,2015,Los Angeles,Race-Ethnicity,Hispanic,Intentional self-harm (suicide),227
2335,2015,Los Angeles,Race-Ethnicity,Hispanic,Malignant neoplasms,3819
2336,2015,Los Angeles,Race-Ethnicity,Hispanic,"Nephritis, nephrotic syndrome and nephrosis",369
2337,2015,Los Angeles,Race-Ethnicity,Hispanic,Parkinson's disease,150
2338,2015,Los Angeles,Race-Ethnicity,Multi-Race,Accidents (unintentional injuries),28
2339,2015,Los Angeles,Race-Ethnicity,Multi-Race,Alzheimer's disease,20
2340,2015,Los Angeles,Race-Ethnicity,Multi-Race,Assault (homicide),0
2341,2015,Los Angeles,Race-Ethnicity,Multi-Race,Cerebrovascular diseases,17
2342,2015,Los Angeles,Race-Ethnicity,Multi-Race,Chronic liver disease and cirrhosis,0
2343,2015,Los Angeles,Race-Ethnicity,Multi-Race,Chronic lower respiratory diseases,16
2344,2015,Los Angeles,Race-Ethnicity,Multi-Race,Diabetes mellitus,17
2345,2015,Los Angeles,Race-Ethnicity,Multi-Race,Diseases of heart,91
2346,2015,Los Angeles,Race-Ethnicity,Multi-Race,Essential hypertension and hypertensive renal disease,11
2347,2015,Los Angeles,Race-Ethnicity,Multi-Race,Influenza and pneumonia,0
2348,2015,Los Angeles,Race-Ethnicity,Multi-Race,Intentional self-harm (suicide),17
2349,2015,Los Angeles,Race-Ethnicity,Multi-Race,Malignant neoplasms,83
2350,2015,Los Angeles,Race-Ethnicity,Multi-Race,"Nephritis, nephrotic syndrome and nephrosis",0
2351,2015,Los Angeles,Race-Ethnicity,Multi-Race,Parkinson's disease,0
2352,2015,Los Angeles,Race-Ethnicity,Other/Unknown,Accidents (unintentional injuries),0
2353,2015,Los Angeles,Race-Ethnicity,Other/Unknown,Alzheimer's disease,0
2354,2015,Los Angeles,Race-Ethnicity,Other/Unknown,Assault (homicide),0
2355,2015,Los Angeles,Race-Ethnicity,Other/Unknown,Cerebrovascular diseases,14
2356,2015,Los Angeles,Race-Ethnicity,Other/Unknown,Chronic liver disease and cirrhosis,0
2357,2015,Los Angeles,Race-Ethnicity,Other/Unknown,Chronic lower respiratory diseases,14
2358,2015,Los Angeles,Race-Ethnicity,Other/Unknown,Diabetes mellitus,0
2359,2015,Los Angeles,Race-Ethnicity,Other/Unknown,Diseases of heart,62
2360,2015,Los Angeles,Race-Ethnicity,Other/Unknown,Essential hypertension and hypertensive renal disease,0
2361,2015,Los Angeles,Race-Ethnicity,Other/Unknown,Influenza and pneumonia,12
2362,2015,Los Angeles,Race-Ethnicity,Other/Unknown,Intentional self-harm (suicide),0
2363,2015,Los Angeles,Race-Ethnicity,Other/Unknown,Malignant neoplasms,32
2364,2015,Los Angeles,Race-Ethnicity,Other/Unknown,"Nephritis, nephrotic syndrome and nephrosis",0
2365,2015,Los Angeles,Race-Ethnicity,Other/Unknown,Parkinson's disease,0
2366,2015,Los Angeles,Race-Ethnicity,White,Accidents (unintentional injuries),1006
2367,2015,Los Angeles,Race-Ethnicity,White,Alzheimer's disease,2266
2368,2015,Los Angeles,Race-Ethnicity,White,Assault (homicide),70
2369,2015,Los Angeles,Race-Ethnicity,White,Cerebrovascular diseases,1551
2370,2015,Los Angeles,Race-Ethnicity,White,Chronic liver disease and cirrhosis,454
2371,2015,Los Angeles,Race-Ethnicity,White,Chronic lower respiratory diseases,1793
2372,2015,Los Angeles,Race-Ethnicity,White,Diabetes mellitus,703
2373,2015,Los Angeles,Race-Ethnicity,White,Diseases of heart,8327
2374,2015,Los Angeles,Race-Ethnicity,White,Essential hypertension and hypertensive renal disease,571
2375,2015,Los Angeles,Race-Ethnicity,White,Influenza and pneumonia,923
2376,2015,Los Angeles,Race-Ethnicity,White,Intentional self-harm (suicide),426
2377,2015,Los Angeles,Race-Ethnicity,White,Malignant neoplasms,6587
2378,2015,Los Angeles,Race-Ethnicity,White,"Nephritis, nephrotic syndrome and nephrosis",460
2379,2015,Los Angeles,Race-Ethnicity,White,Parkinson's disease,393
2380,2015,Los Angeles,Total Population,Total Population,Accidents (unintentional injuries),2365
2381,2015,Los Angeles,Total Population,Total Population,Alzheimer's disease,3810
2382,2015,Los Angeles,Total Population,Total Population,Assault (homicide),627
2383,2015,Los Angeles,Total Population,Total Population,Cerebrovascular diseases,3690
2384,2015,Los Angeles,Total Population,Total Population,Chronic liver disease and cirrhosis,1554
2385,2015,Los Angeles,Total Population,Total Population,Chronic lower respiratory diseases,2982
2386,2015,Los Angeles,Total Population,Total Population,Diabetes mellitus,2379
2387,2015,Los Angeles,Total Population,Total Population,Diseases of heart,16287
2388,2015,Los Angeles,Total Population,Total Population,Essential hypertension and hypertensive renal disease,1329
2389,2015,Los Angeles,Total Population,Total Population,Influenza and pneumonia,2128
2390,2015,Los Angeles,Total Population,Total Population,Intentional self-harm (suicide),834
2391,2015,Los Angeles,Total Population,Total Population,Malignant neoplasms,14537
2392,2015,Los Angeles,Total Population,Total Population,"Nephritis, nephrotic syndrome and nephrosis",1224
2393,2015,Los Angeles,Total Population,Total Population,Parkinson's disease,674
2394,2015,Orange,Age,1-4 years,All causes (total),26
2395,2015,Orange,Age,15-24 years,All causes (total),183
2396,2015,Orange,Age,25-34 years,All causes (total),308
2397,2015,Orange,Age,35-44 years,All causes (total),405
2398,2015,Orange,Age,45-54 years,All causes (total),1131
2399,2015,Orange,Age,5-14 years,All causes (total),35
2400,2015,Orange,Age,55-64 years,All causes (total),2101
2401,2015,Orange,Age,65-74 years,All causes (total),2985
2402,2015,Orange,Age,75-84 years,All causes (total),4522
2403,2015,Orange,Age,85 years and over,All causes (total),7489
2404,2015,Orange,Age,Under 1 year,All causes (total),115
2405,2015,Orange,Gender,Female,Accidents (unintentional injuries),299
2406,2015,Orange,Gender,Female,Alzheimer's disease,979
2407,2015,Orange,Gender,Female,Assault (homicide),0
2408,2015,Orange,Gender,Female,Cerebrovascular diseases,693
2409,2015,Orange,Gender,Female,Chronic liver disease and cirrhosis,144
2410,2015,Orange,Gender,Female,Chronic lower respiratory diseases,543
2411,2015,Orange,Gender,Female,Diabetes mellitus,229
2412,2015,Orange,Gender,Female,Diseases of heart,2278
2413,2015,Orange,Gender,Female,Essential hypertension and hypertensive renal disease,155
2414,2015,Orange,Gender,Female,Influenza and pneumonia,261
2415,2015,Orange,Gender,Female,Intentional self-harm (suicide),82
2416,2015,Orange,Gender,Female,Malignant neoplasms,2271
2417,2015,Orange,Gender,Female,"Nephritis, nephrotic syndrome and nephrosis",167
2418,2015,Orange,Gender,Female,Parkinson's disease,103
2419,2015,Orange,Gender,Male,Accidents (unintentional injuries),540
2420,2015,Orange,Gender,Male,Alzheimer's disease,464
2421,2015,Orange,Gender,Male,Assault (homicide),0
2422,2015,Orange,Gender,Male,Cerebrovascular diseases,490
2423,2015,Orange,Gender,Male,Chronic liver disease and cirrhosis,247
2424,2015,Orange,Gender,Male,Chronic lower respiratory diseases,414
2425,2015,Orange,Gender,Male,Diabetes mellitus,261
2426,2015,Orange,Gender,Male,Diseases of heart,2491
2427,2015,Orange,Gender,Male,Essential hypertension and hypertensive renal disease,142
2428,2015,Orange,Gender,Male,Influenza and pneumonia,268
2429,2015,Orange,Gender,Male,Intentional self-harm (suicide),211
2430,2015,Orange,Gender,Male,Malignant neoplasms,2323
2431,2015,Orange,Gender,Male,"Nephritis, nephrotic syndrome and nephrosis",188
2432,2015,Orange,Gender,Male,Parkinson's disease,195
2433,2015,Orange,Place Type,Decedent's Home,All causes (total),6873
2434,2015,Orange,Place Type,Emergency Room/Outpatient,All causes (total),1189
2435,2015,Orange,Place Type,Hospice Facility,All causes (total),79
2436,2015,Orange,Place Type,Inpatient,All causes (total),5695
2437,2015,Orange,Place Type,Nursing Home/Long Term Care Facility,All causes (total),3139
2438,2015,Orange,Place Type,Other/Unknown,All causes (total),2325
2439,2015,Orange,Race-Ethnicity,American Indian/Alaskan Native,Accidents (unintentional injuries),0
