,Year,County,Strata,Strata_Name,Cause_Desc,Count
2555,2015,Orange,Total Population,Total Population,Chronic liver disease and cirrhosis,379
2556,2015,Orange,Total Population,Total Population,Chronic lower respiratory diseases,998
2557,2015,Orange,Total Population,Total Population,Diabetes mellitus,501
2558,2015,Orange,Total Population,Total Population,Diseases of heart,4871
2559,2015,Orange,Total Population,Total Population,Essential hypertension and hypertensive renal disease,307
2560,2015,Orange,Total Population,Total Population,Influenza and pneumonia,584
2561,2015,Orange,Total Population,Total Population,Intentional self-harm (suicide),292
2562,2015,Orange,Total Population,Total Population,Malignant neoplasms,4693
2563,2015,Orange,Total Population,Total Population,"Nephritis, nephrotic syndrome and nephrosis",359
2564,2015,Orange,Total Population,Total Population,Parkinson's disease,313
2565,2015,Riverside,Age,1-4 years,All causes (total),13
2566,2015,Riverside,Age,15-24 years,All causes (total),180
2567,2015,Riverside,Age,25-34 years,All causes (total),309
2568,2015,Riverside,Age,35-44 years,All causes (total),390
2569,2015,Riverside,Age,45-54 years,All causes (total),960
2570,2015,Riverside,Age,5-14 years,All causes (total),19
2571,2015,Riverside,Age,55-64 years,All causes (total),1961
2572,2015,Riverside,Age,65-74 years,All causes (total),2782
2573,2015,Riverside,Age,75-84 years,All causes (total),3834
2574,2015,Riverside,Age,85 years and over,All causes (total),4855
2575,2015,Riverside,Age,Under 1 year,All causes (total),59
2576,2015,Riverside,Gender,Female,Accidents (unintentional injuries),282
2577,2015,Riverside,Gender,Female,Alzheimer's disease,662
2578,2015,Riverside,Gender,Female,Assault (homicide),16
2579,2015,Riverside,Gender,Female,Cerebrovascular diseases,490
2580,2015,Riverside,Gender,Female,Chronic liver disease and cirrhosis,105
2581,2015,Riverside,Gender,Female,Chronic lower respiratory diseases,547
2582,2015,Riverside,Gender,Female,Diabetes mellitus,166
2583,2015,Riverside,Gender,Female,Diseases of heart,1894
2584,2015,Riverside,Gender,Female,Essential hypertension and hypertensive renal disease,164
2585,2015,Riverside,Gender,Female,Influenza and pneumonia,139
2586,2015,Riverside,Gender,Female,Intentional self-harm (suicide),59
2587,2015,Riverside,Gender,Female,Malignant neoplasms,1693
2588,2015,Riverside,Gender,Female,"Nephritis, nephrotic syndrome and nephrosis",112
2589,2015,Riverside,Gender,Female,Parkinson's disease,71
2590,2015,Riverside,Gender,Male,Accidents (unintentional injuries),570
2591,2015,Riverside,Gender,Male,Alzheimer's disease,339
2592,2015,Riverside,Gender,Male,Assault (homicide),75
2593,2015,Riverside,Gender,Male,Cerebrovascular diseases,349
2594,2015,Riverside,Gender,Male,Chronic liver disease and cirrhosis,204
2595,2015,Riverside,Gender,Male,Chronic lower respiratory diseases,495
2596,2015,Riverside,Gender,Male,Diabetes mellitus,289
2597,2015,Riverside,Gender,Male,Diseases of heart,2264
2598,2015,Riverside,Gender,Male,Essential hypertension and hypertensive renal disease,107
2599,2015,Riverside,Gender,Male,Influenza and pneumonia,135
2600,2015,Riverside,Gender,Male,Intentional self-harm (suicide),191
2601,2015,Riverside,Gender,Male,Malignant neoplasms,1854
2602,2015,Riverside,Gender,Male,"Nephritis, nephrotic syndrome and nephrosis",107
2603,2015,Riverside,Gender,Male,Parkinson's disease,97
2604,2015,Riverside,Place Type,Decedent's Home,All causes (total),6168
2605,2015,Riverside,Place Type,Emergency Room/Outpatient,All causes (total),1135
2606,2015,Riverside,Place Type,Hospice Facility,All causes (total),99
2607,2015,Riverside,Place Type,Inpatient,All causes (total),3831
2608,2015,Riverside,Place Type,Nursing Home/Long Term Care Facility,All causes (total),2750
2609,2015,Riverside,Place Type,Other/Unknown,All causes (total),1383
2610,2015,Riverside,Race-Ethnicity,American Indian/Alaskan Native,Accidents (unintentional injuries),0
2611,2015,Riverside,Race-Ethnicity,American Indian/Alaskan Native,Alzheimer's disease,0
2612,2015,Riverside,Race-Ethnicity,American Indian/Alaskan Native,Assault (homicide),0
2613,2015,Riverside,Race-Ethnicity,American Indian/Alaskan Native,Cerebrovascular diseases,0
2614,2015,Riverside,Race-Ethnicity,American Indian/Alaskan Native,Chronic liver disease and cirrhosis,0
2615,2015,Riverside,Race-Ethnicity,American Indian/Alaskan Native,Chronic lower respiratory diseases,0
2616,2015,Riverside,Race-Ethnicity,American Indian/Alaskan Native,Diabetes mellitus,0
2617,2015,Riverside,Race-Ethnicity,American Indian/Alaskan Native,Diseases of heart,21
2618,2015,Riverside,Race-Ethnicity,American Indian/Alaskan Native,Essential hypertension and hypertensive renal disease,0
2619,2015,Riverside,Race-Ethnicity,American Indian/Alaskan Native,Influenza and pneumonia,0
2620,2015,Riverside,Race-Ethnicity,American Indian/Alaskan Native,Intentional self-harm (suicide),0
2621,2015,Riverside,Race-Ethnicity,American Indian/Alaskan Native,Malignant neoplasms,13
2622,2015,Riverside,Race-Ethnicity,American Indian/Alaskan Native,"Nephritis, nephrotic syndrome and nephrosis",0
2623,2015,Riverside,Race-Ethnicity,American Indian/Alaskan Native,Parkinson's disease,0
2624,2015,Riverside,Race-Ethnicity,Asian,Accidents (unintentional injuries),26
2625,2015,Riverside,Race-Ethnicity,Asian,Alzheimer's disease,22
2626,2015,Riverside,Race-Ethnicity,Asian,Assault (homicide),0
2627,2015,Riverside,Race-Ethnicity,Asian,Cerebrovascular diseases,29
2628,2015,Riverside,Race-Ethnicity,Asian,Chronic liver disease and cirrhosis,0
2629,2015,Riverside,Race-Ethnicity,Asian,Chronic lower respiratory diseases,18
2630,2015,Riverside,Race-Ethnicity,Asian,Diabetes mellitus,26
2631,2015,Riverside,Race-Ethnicity,Asian,Diseases of heart,126
2632,2015,Riverside,Race-Ethnicity,Asian,Essential hypertension and hypertensive renal disease,0
2633,2015,Riverside,Race-Ethnicity,Asian,Influenza and pneumonia,12
2634,2015,Riverside,Race-Ethnicity,Asian,Intentional self-harm (suicide),0
2635,2015,Riverside,Race-Ethnicity,Asian,Malignant neoplasms,140
2636,2015,Riverside,Race-Ethnicity,Asian,"Nephritis, nephrotic syndrome and nephrosis",13
2637,2015,Riverside,Race-Ethnicity,Asian,Parkinson's disease,0
2638,2015,Riverside,Race-Ethnicity,Black,Accidents (unintentional injuries),47
2639,2015,Riverside,Race-Ethnicity,Black,Alzheimer's disease,31
2640,2015,Riverside,Race-Ethnicity,Black,Assault (homicide),20
2641,2015,Riverside,Race-Ethnicity,Black,Cerebrovascular diseases,54
2642,2015,Riverside,Race-Ethnicity,Black,Chronic liver disease and cirrhosis,22
2643,2015,Riverside,Race-Ethnicity,Black,Chronic lower respiratory diseases,40
2644,2015,Riverside,Race-Ethnicity,Black,Diabetes mellitus,36
2645,2015,Riverside,Race-Ethnicity,Black,Diseases of heart,232
2646,2015,Riverside,Race-Ethnicity,Black,Essential hypertension and hypertensive renal disease,25
2647,2015,Riverside,Race-Ethnicity,Black,Influenza and pneumonia,11
2648,2015,Riverside,Race-Ethnicity,Black,Intentional self-harm (suicide),0
2649,2015,Riverside,Race-Ethnicity,Black,Malignant neoplasms,208
2650,2015,Riverside,Race-Ethnicity,Black,"Nephritis, nephrotic syndrome and nephrosis",28
2651,2015,Riverside,Race-Ethnicity,Black,Parkinson's disease,0
2652,2015,Riverside,Race-Ethnicity,Hawaiian/Pacific Islander,Accidents (unintentional injuries),0
2653,2015,Riverside,Race-Ethnicity,Hawaiian/Pacific Islander,Alzheimer's disease,0
2654,2015,Riverside,Race-Ethnicity,Hawaiian/Pacific Islander,Assault (homicide),0
2655,2015,Riverside,Race-Ethnicity,Hawaiian/Pacific Islander,Cerebrovascular diseases,0
2656,2015,Riverside,Race-Ethnicity,Hawaiian/Pacific Islander,Chronic liver disease and cirrhosis,0
2657,2015,Riverside,Race-Ethnicity,Hawaiian/Pacific Islander,Chronic lower respiratory diseases,0
2658,2015,Riverside,Race-Ethnicity,Hawaiian/Pacific Islander,Diabetes mellitus,0
2659,2015,Riverside,Race-Ethnicity,Hawaiian/Pacific Islander,Diseases of heart,0
2660,2015,Riverside,Race-Ethnicity,Hawaiian/Pacific Islander,Essential hypertension and hypertensive renal disease,0
2661,2015,Riverside,Race-Ethnicity,Hawaiian/Pacific Islander,Influenza and pneumonia,0
2662,2015,Riverside,Race-Ethnicity,Hawaiian/Pacific Islander,Intentional self-harm (suicide),0
2663,2015,Riverside,Race-Ethnicity,Hawaiian/Pacific Islander,Malignant neoplasms,0
2664,2015,Riverside,Race-Ethnicity,Hawaiian/Pacific Islander,"Nephritis, nephrotic syndrome and nephrosis",0
2665,2015,Riverside,Race-Ethnicity,Hawaiian/Pacific Islander,Parkinson's disease,0
2666,2015,Riverside,Race-Ethnicity,Hispanic,Accidents (unintentional injuries),270
2667,2015,Riverside,Race-Ethnicity,Hispanic,Alzheimer's disease,145
2668,2015,Riverside,Race-Ethnicity,Hispanic,Assault (homicide),42
2669,2015,Riverside,Race-Ethnicity,Hispanic,Cerebrovascular diseases,171
2670,2015,Riverside,Race-Ethnicity,Hispanic,Chronic liver disease and cirrhosis,95
2671,2015,Riverside,Race-Ethnicity,Hispanic,Chronic lower respiratory diseases,113
2672,2015,Riverside,Race-Ethnicity,Hispanic,Diabetes mellitus,140
2673,2015,Riverside,Race-Ethnicity,Hispanic,Diseases of heart,687
2674,2015,Riverside,Race-Ethnicity,Hispanic,Essential hypertension and hypertensive renal disease,60
2675,2015,Riverside,Race-Ethnicity,Hispanic,Influenza and pneumonia,55
2676,2015,Riverside,Race-Ethnicity,Hispanic,Intentional self-harm (suicide),51
2677,2015,Riverside,Race-Ethnicity,Hispanic,Malignant neoplasms,734
2678,2015,Riverside,Race-Ethnicity,Hispanic,"Nephritis, nephrotic syndrome and nephrosis",51
2679,2015,Riverside,Race-Ethnicity,Hispanic,Parkinson's disease,21
2680,2015,Riverside,Race-Ethnicity,Multi-Race,Accidents (unintentional injuries),11
2681,2015,Riverside,Race-Ethnicity,Multi-Race,Alzheimer's disease,0
2682,2015,Riverside,Race-Ethnicity,Multi-Race,Assault (homicide),0
2683,2015,Riverside,Race-Ethnicity,Multi-Race,Cerebrovascular diseases,0
2684,2015,Riverside,Race-Ethnicity,Multi-Race,Chronic liver disease and cirrhosis,0
2685,2015,Riverside,Race-Ethnicity,Multi-Race,Chronic lower respiratory diseases,0
2686,2015,Riverside,Race-Ethnicity,Multi-Race,Diabetes mellitus,0
2687,2015,Riverside,Race-Ethnicity,Multi-Race,Diseases of heart,41
2688,2015,Riverside,Race-Ethnicity,Multi-Race,Essential hypertension and hypertensive renal disease,0
2689,2015,Riverside,Race-Ethnicity,Multi-Race,Influenza and pneumonia,0
2690,2015,Riverside,Race-Ethnicity,Multi-Race,Intentional self-harm (suicide),0
2691,2015,Riverside,Race-Ethnicity,Multi-Race,Malignant neoplasms,35
2692,2015,Riverside,Race-Ethnicity,Multi-Race,"Nephritis, nephrotic syndrome and nephrosis",0
2693,2015,Riverside,Race-Ethnicity,Multi-Race,Parkinson's disease,0
2694,2015,Riverside,Race-Ethnicity,Other/Unknown,Accidents (unintentional injuries),0
2695,2015,Riverside,Race-Ethnicity,Other/Unknown,Alzheimer's disease,0
2696,2015,Riverside,Race-Ethnicity,Other/Unknown,Assault (homicide),0
2697,2015,Riverside,Race-Ethnicity,Other/Unknown,Cerebrovascular diseases,0
2698,2015,Riverside,Race-Ethnicity,Other/Unknown,Chronic liver disease and cirrhosis,0
2699,2015,Riverside,Race-Ethnicity,Other/Unknown,Chronic lower respiratory diseases,0
2700,2015,Riverside,Race-Ethnicity,Other/Unknown,Diabetes mellitus,0
2701,2015,Riverside,Race-Ethnicity,Other/Unknown,Diseases of heart,0
2702,2015,Riverside,Race-Ethnicity,Other/Unknown,Essential hypertension and hypertensive renal disease,0
2703,2015,Riverside,Race-Ethnicity,Other/Unknown,Influenza and pneumonia,0
2704,2015,Riverside,Race-Ethnicity,Other/Unknown,Intentional self-harm (suicide),0
2705,2015,Riverside,Race-Ethnicity,Other/Unknown,Malignant neoplasms,0
2706,2015,Riverside,Race-Ethnicity,Other/Unknown,"Nephritis, nephrotic syndrome and nephrosis",0
2707,2015,Riverside,Race-Ethnicity,Other/Unknown,Parkinson's disease,0
2708,2015,Riverside,Race-Ethnicity,White,Accidents (unintentional injuries),482
2709,2015,Riverside,Race-Ethnicity,White,Alzheimer's disease,789
2710,2015,Riverside,Race-Ethnicity,White,Assault (homicide),25
2711,2015,Riverside,Race-Ethnicity,White,Cerebrovascular diseases,572
2712,2015,Riverside,Race-Ethnicity,White,Chronic liver disease and cirrhosis,180
2713,2015,Riverside,Race-Ethnicity,White,Chronic lower respiratory diseases,858
2714,2015,Riverside,Race-Ethnicity,White,Diabetes mellitus,241
2715,2015,Riverside,Race-Ethnicity,White,Diseases of heart,3036
2716,2015,Riverside,Race-Ethnicity,White,Essential hypertension and hypertensive renal disease,176
2717,2015,Riverside,Race-Ethnicity,White,Influenza and pneumonia,193
2718,2015,Riverside,Race-Ethnicity,White,Intentional self-harm (suicide),178
2719,2015,Riverside,Race-Ethnicity,White,Malignant neoplasms,2406
2720,2015,Riverside,Race-Ethnicity,White,"Nephritis, nephrotic syndrome and nephrosis",121
2721,2015,Riverside,Race-Ethnicity,White,Parkinson's disease,134
2722,2015,Riverside,Total Population,Total Population,Accidents (unintentional injuries),852
2723,2015,Riverside,Total Population,Total Population,Alzheimer's disease,1001
2724,2015,Riverside,Total Population,Total Population,Assault (homicide),91
2725,2015,Riverside,Total Population,Total Population,Cerebrovascular diseases,839
2726,2015,Riverside,Total Population,Total Population,Chronic liver disease and cirrhosis,309
2727,2015,Riverside,Total Population,Total Population,Chronic lower respiratory diseases,1042
2728,2015,Riverside,Total Population,Total Population,Diabetes mellitus,455
2729,2015,Riverside,Total Population,Total Population,Diseases of heart,4158
2730,2015,Riverside,Total Population,Total Population,Essential hypertension and hypertensive renal disease,271
2731,2015,Riverside,Total Population,Total Population,Influenza and pneumonia,274
2732,2015,Riverside,Total Population,Total Population,Intentional self-harm (suicide),250
2733,2015,Riverside,Total Population,Total Population,Malignant neoplasms,3547
2734,2015,Riverside,Total Population,Total Population,"Nephritis, nephrotic syndrome and nephrosis",219
2735,2015,Riverside,Total Population,Total Population,Parkinson's disease,168
2736,2015,Sacramento,Age,1-4 years,All causes (total),28
2737,2015,Sacramento,Age,15-24 years,All causes (total),133
2738,2015,Sacramento,Age,25-34 years,All causes (total),224
2739,2015,Sacramento,Age,35-44 years,All causes (total),370
2740,2015,Sacramento,Age,45-54 years,All causes (total),821
2741,2015,Sacramento,Age,5-14 years,All causes (total),25
2742,2015,Sacramento,Age,55-64 years,All causes (total),1713
2743,2015,Sacramento,Age,65-74 years,All causes (total),2153
2744,2015,Sacramento,Age,75-84 years,All causes (total),2682
2745,2015,Sacramento,Age,85 years and over,All causes (total),3822
2746,2015,Sacramento,Age,Under 1 year,All causes (total),128
2747,2015,Sacramento,Gender,Female,Accidents (unintentional injuries),238
2748,2015,Sacramento,Gender,Female,Alzheimer's disease,417
2749,2015,Sacramento,Gender,Female,Assault (homicide),20
2750,2015,Sacramento,Gender,Female,Cerebrovascular diseases,480
2751,2015,Sacramento,Gender,Female,Chronic liver disease and cirrhosis,86
2752,2015,Sacramento,Gender,Female,Chronic lower respiratory diseases,343
2753,2015,Sacramento,Gender,Female,Diabetes mellitus,192
2754,2015,Sacramento,Gender,Female,Diseases of heart,1285
2755,2015,Sacramento,Gender,Female,Essential hypertension and hypertensive renal disease,147
2756,2015,Sacramento,Gender,Female,Influenza and pneumonia,119
2757,2015,Sacramento,Gender,Female,Intentional self-harm (suicide),45
2758,2015,Sacramento,Gender,Female,Malignant neoplasms,1317
2759,2015,Sacramento,Gender,Female,"Nephritis, nephrotic syndrome and nephrosis",18
2760,2015,Sacramento,Gender,Female,Parkinson's disease,32
2761,2015,Sacramento,Gender,Male,Accidents (unintentional injuries),456
2762,2015,Sacramento,Gender,Male,Alzheimer's disease,185
2763,2015,Sacramento,Gender,Male,Assault (homicide),90
2764,2015,Sacramento,Gender,Male,Cerebrovascular diseases,345
2765,2015,Sacramento,Gender,Male,Chronic liver disease and cirrhosis,123
2766,2015,Sacramento,Gender,Male,Chronic lower respiratory diseases,288
2767,2015,Sacramento,Gender,Male,Diabetes mellitus,200
2768,2015,Sacramento,Gender,Male,Diseases of heart,1534
2769,2015,Sacramento,Gender,Male,Essential hypertension and hypertensive renal disease,105
2770,2015,Sacramento,Gender,Male,Influenza and pneumonia,124
2771,2015,Sacramento,Gender,Male,Intentional self-harm (suicide),150
2772,2015,Sacramento,Gender,Male,Malignant neoplasms,1336
2773,2015,Sacramento,Gender,Male,"Nephritis, nephrotic syndrome and nephrosis",20
2774,2015,Sacramento,Gender,Male,Parkinson's disease,71
2775,2015,Sacramento,Place Type,Decedent's Home,All causes (total),4022
2776,2015,Sacramento,Place Type,Emergency Room/Outpatient,All causes (total),1016
2777,2015,Sacramento,Place Type,Hospice Facility,All causes (total),46
2778,2015,Sacramento,Place Type,Inpatient,All causes (total),3846
2779,2015,Sacramento,Place Type,Nursing Home/Long Term Care Facility,All causes (total),2633
2780,2015,Sacramento,Place Type,Other/Unknown,All causes (total),537
2781,2015,Sacramento,Race-Ethnicity,American Indian/Alaskan Native,Accidents (unintentional injuries),0
2782,2015,Sacramento,Race-Ethnicity,American Indian/Alaskan Native,Alzheimer's disease,0
2783,2015,Sacramento,Race-Ethnicity,American Indian/Alaskan Native,Assault (homicide),0
2784,2015,Sacramento,Race-Ethnicity,American Indian/Alaskan Native,Cerebrovascular diseases,0
2785,2015,Sacramento,Race-Ethnicity,American Indian/Alaskan Native,Chronic liver disease and cirrhosis,0
2786,2015,Sacramento,Race-Ethnicity,American Indian/Alaskan Native,Chronic lower respiratory diseases,0
2787,2015,Sacramento,Race-Ethnicity,American Indian/Alaskan Native,Diabetes mellitus,0
2788,2015,Sacramento,Race-Ethnicity,American Indian/Alaskan Native,Diseases of heart,0
2789,2015,Sacramento,Race-Ethnicity,American Indian/Alaskan Native,Essential hypertension and hypertensive renal disease,0
2790,2015,Sacramento,Race-Ethnicity,American Indian/Alaskan Native,Influenza and pneumonia,0
2791,2015,Sacramento,Race-Ethnicity,American Indian/Alaskan Native,Intentional self-harm (suicide),0
2792,2015,Sacramento,Race-Ethnicity,American Indian/Alaskan Native,Malignant neoplasms,0
2793,2015,Sacramento,Race-Ethnicity,American Indian/Alaskan Native,"Nephritis, nephrotic syndrome and nephrosis",0
2794,2015,Sacramento,Race-Ethnicity,American Indian/Alaskan Native,Parkinson's disease,0
2795,2015,Sacramento,Race-Ethnicity,Asian,Accidents (unintentional injuries),59
2796,2015,Sacramento,Race-Ethnicity,Asian,Alzheimer's disease,50
2797,2015,Sacramento,Race-Ethnicity,Asian,Assault (homicide),0
2798,2015,Sacramento,Race-Ethnicity,Asian,Cerebrovascular diseases,133
2799,2015,Sacramento,Race-Ethnicity,Asian,Chronic liver disease and cirrhosis,0
2800,2015,Sacramento,Race-Ethnicity,Asian,Chronic lower respiratory diseases,36
2801,2015,Sacramento,Race-Ethnicity,Asian,Diabetes mellitus,59
2802,2015,Sacramento,Race-Ethnicity,Asian,Diseases of heart,248
2803,2015,Sacramento,Race-Ethnicity,Asian,Essential hypertension and hypertensive renal disease,32
2804,2015,Sacramento,Race-Ethnicity,Asian,Influenza and pneumonia,23
2805,2015,Sacramento,Race-Ethnicity,Asian,Intentional self-harm (suicide),18
2806,2015,Sacramento,Race-Ethnicity,Asian,Malignant neoplasms,307
2807,2015,Sacramento,Race-Ethnicity,Asian,"Nephritis, nephrotic syndrome and nephrosis",0
2808,2015,Sacramento,Race-Ethnicity,Asian,Parkinson's disease,0
2809,2015,Sacramento,Race-Ethnicity,Black,Accidents (unintentional injuries),66
2810,2015,Sacramento,Race-Ethnicity,Black,Alzheimer's disease,0
2811,2015,Sacramento,Race-Ethnicity,Black,Assault (homicide),30
2812,2015,Sacramento,Race-Ethnicity,Black,Cerebrovascular diseases,70
2813,2015,Sacramento,Race-Ethnicity,Black,Chronic liver disease and cirrhosis,22
2814,2015,Sacramento,Race-Ethnicity,Black,Chronic lower respiratory diseases,41
2815,2015,Sacramento,Race-Ethnicity,Black,Diabetes mellitus,60
2816,2015,Sacramento,Race-Ethnicity,Black,Diseases of heart,276
2817,2015,Sacramento,Race-Ethnicity,Black,Essential hypertension and hypertensive renal disease,35
2818,2015,Sacramento,Race-Ethnicity,Black,Influenza and pneumonia,14
2819,2015,Sacramento,Race-Ethnicity,Black,Intentional self-harm (suicide),0
2820,2015,Sacramento,Race-Ethnicity,Black,Malignant neoplasms,251
2821,2015,Sacramento,Race-Ethnicity,Black,"Nephritis, nephrotic syndrome and nephrosis",0
2822,2015,Sacramento,Race-Ethnicity,Black,Parkinson's disease,0
2823,2015,Sacramento,Race-Ethnicity,Hawaiian/Pacific Islander,Accidents (unintentional injuries),0
2824,2015,Sacramento,Race-Ethnicity,Hawaiian/Pacific Islander,Alzheimer's disease,0
2825,2015,Sacramento,Race-Ethnicity,Hawaiian/Pacific Islander,Assault (homicide),0
2826,2015,Sacramento,Race-Ethnicity,Hawaiian/Pacific Islander,Cerebrovascular diseases,0
2827,2015,Sacramento,Race-Ethnicity,Hawaiian/Pacific Islander,Chronic liver disease and cirrhosis,0
2828,2015,Sacramento,Race-Ethnicity,Hawaiian/Pacific Islander,Chronic lower respiratory diseases,0
2829,2015,Sacramento,Race-Ethnicity,Hawaiian/Pacific Islander,Diabetes mellitus,0
2830,2015,Sacramento,Race-Ethnicity,Hawaiian/Pacific Islander,Diseases of heart,28
2831,2015,Sacramento,Race-Ethnicity,Hawaiian/Pacific Islander,Essential hypertension and hypertensive renal disease,0
2832,2015,Sacramento,Race-Ethnicity,Hawaiian/Pacific Islander,Influenza and pneumonia,0
2833,2015,Sacramento,Race-Ethnicity,Hawaiian/Pacific Islander,Intentional self-harm (suicide),0
2834,2015,Sacramento,Race-Ethnicity,Hawaiian/Pacific Islander,Malignant neoplasms,24
2835,2015,Sacramento,Race-Ethnicity,Hawaiian/Pacific Islander,"Nephritis, nephrotic syndrome and nephrosis",0
2836,2015,Sacramento,Race-Ethnicity,Hawaiian/Pacific Islander,Parkinson's disease,0
2837,2015,Sacramento,Race-Ethnicity,Hispanic,Accidents (unintentional injuries),102
2838,2015,Sacramento,Race-Ethnicity,Hispanic,Alzheimer's disease,44
2839,2015,Sacramento,Race-Ethnicity,Hispanic,Assault (homicide),33
2840,2015,Sacramento,Race-Ethnicity,Hispanic,Cerebrovascular diseases,100
2841,2015,Sacramento,Race-Ethnicity,Hispanic,Chronic liver disease and cirrhosis,35
2842,2015,Sacramento,Race-Ethnicity,Hispanic,Chronic lower respiratory diseases,35
2843,2015,Sacramento,Race-Ethnicity,Hispanic,Diabetes mellitus,56
2844,2015,Sacramento,Race-Ethnicity,Hispanic,Diseases of heart,211
2845,2015,Sacramento,Race-Ethnicity,Hispanic,Essential hypertension and hypertensive renal disease,17
2846,2015,Sacramento,Race-Ethnicity,Hispanic,Influenza and pneumonia,23
2847,2015,Sacramento,Race-Ethnicity,Hispanic,Intentional self-harm (suicide),22
2848,2015,Sacramento,Race-Ethnicity,Hispanic,Malignant neoplasms,255
2849,2015,Sacramento,Race-Ethnicity,Hispanic,"Nephritis, nephrotic syndrome and nephrosis",0
2850,2015,Sacramento,Race-Ethnicity,Hispanic,Parkinson's disease,0
2851,2015,Sacramento,Race-Ethnicity,Multi-Race,Accidents (unintentional injuries),17
2852,2015,Sacramento,Race-Ethnicity,Multi-Race,Alzheimer's disease,0
2853,2015,Sacramento,Race-Ethnicity,Multi-Race,Assault (homicide),0
2854,2015,Sacramento,Race-Ethnicity,Multi-Race,Cerebrovascular diseases,0
2855,2015,Sacramento,Race-Ethnicity,Multi-Race,Chronic liver disease and cirrhosis,0
2856,2015,Sacramento,Race-Ethnicity,Multi-Race,Chronic lower respiratory diseases,0
2857,2015,Sacramento,Race-Ethnicity,Multi-Race,Diabetes mellitus,0
2858,2015,Sacramento,Race-Ethnicity,Multi-Race,Diseases of heart,41
2859,2015,Sacramento,Race-Ethnicity,Multi-Race,Essential hypertension and hypertensive renal disease,0
2860,2015,Sacramento,Race-Ethnicity,Multi-Race,Influenza and pneumonia,0
2861,2015,Sacramento,Race-Ethnicity,Multi-Race,Intentional self-harm (suicide),0
2862,2015,Sacramento,Race-Ethnicity,Multi-Race,Malignant neoplasms,29
2863,2015,Sacramento,Race-Ethnicity,Multi-Race,"Nephritis, nephrotic syndrome and nephrosis",0
2864,2015,Sacramento,Race-Ethnicity,Multi-Race,Parkinson's disease,0
2865,2015,Sacramento,Race-Ethnicity,Other/Unknown,Accidents (unintentional injuries),0
2866,2015,Sacramento,Race-Ethnicity,Other/Unknown,Alzheimer's disease,0
2867,2015,Sacramento,Race-Ethnicity,Other/Unknown,Assault (homicide),0
2868,2015,Sacramento,Race-Ethnicity,Other/Unknown,Cerebrovascular diseases,0
2869,2015,Sacramento,Race-Ethnicity,Other/Unknown,Chronic liver disease and cirrhosis,0
2870,2015,Sacramento,Race-Ethnicity,Other/Unknown,Chronic lower respiratory diseases,0
2871,2015,Sacramento,Race-Ethnicity,Other/Unknown,Diabetes mellitus,0
2872,2015,Sacramento,Race-Ethnicity,Other/Unknown,Diseases of heart,0
2873,2015,Sacramento,Race-Ethnicity,Other/Unknown,Essential hypertension and hypertensive renal disease,0
2874,2015,Sacramento,Race-Ethnicity,Other/Unknown,Influenza and pneumonia,0
2875,2015,Sacramento,Race-Ethnicity,Other/Unknown,Intentional self-harm (suicide),0
2876,2015,Sacramento,Race-Ethnicity,Other/Unknown,Malignant neoplasms,0
2877,2015,Sacramento,Race-Ethnicity,Other/Unknown,"Nephritis, nephrotic syndrome and nephrosis",0
2878,2015,Sacramento,Race-Ethnicity,Other/Unknown,Parkinson's disease,0
2879,2015,Sacramento,Race-Ethnicity,White,Accidents (unintentional injuries),442
2880,2015,Sacramento,Race-Ethnicity,White,Alzheimer's disease,464
2881,2015,Sacramento,Race-Ethnicity,White,Assault (homicide),31
2882,2015,Sacramento,Race-Ethnicity,White,Cerebrovascular diseases,501
2883,2015,Sacramento,Race-Ethnicity,White,Chronic liver disease and cirrhosis,129
2884,2015,Sacramento,Race-Ethnicity,White,Chronic lower respiratory diseases,506
2885,2015,Sacramento,Race-Ethnicity,White,Diabetes mellitus,199
2886,2015,Sacramento,Race-Ethnicity,White,Diseases of heart,1992
2887,2015,Sacramento,Race-Ethnicity,White,Essential hypertension and hypertensive renal disease,165
2888,2015,Sacramento,Race-Ethnicity,White,Influenza and pneumonia,174
2889,2015,Sacramento,Race-Ethnicity,White,Intentional self-harm (suicide),140
2890,2015,Sacramento,Race-Ethnicity,White,Malignant neoplasms,1765
2891,2015,Sacramento,Race-Ethnicity,White,"Nephritis, nephrotic syndrome and nephrosis",26
2892,2015,Sacramento,Race-Ethnicity,White,Parkinson's disease,84
2893,2015,Sacramento,Total Population,Total Population,Accidents (unintentional injuries),694
2894,2015,Sacramento,Total Population,Total Population,Alzheimer's disease,602
2895,2015,Sacramento,Total Population,Total Population,Assault (homicide),110
2896,2015,Sacramento,Total Population,Total Population,Cerebrovascular diseases,825
2897,2015,Sacramento,Total Population,Total Population,Chronic liver disease and cirrhosis,209
2898,2015,Sacramento,Total Population,Total Population,Chronic lower respiratory diseases,631
2899,2015,Sacramento,Total Population,Total Population,Diabetes mellitus,392
2900,2015,Sacramento,Total Population,Total Population,Diseases of heart,2819
2901,2015,Sacramento,Total Population,Total Population,Essential hypertension and hypertensive renal disease,252
2902,2015,Sacramento,Total Population,Total Population,Influenza and pneumonia,243
2903,2015,Sacramento,Total Population,Total Population,Intentional self-harm (suicide),195
2904,2015,Sacramento,Total Population,Total Population,Malignant neoplasms,2653
2905,2015,Sacramento,Total Population,Total Population,"Nephritis, nephrotic syndrome and nephrosis",38
