,Year,County,Strata,Strata_Name,Cause_Desc,Count
369,2016,San Diego,Gender,Male,Assault (homicide),85
370,2016,San Diego,Gender,Male,Cerebrovascular diseases,626
371,2016,San Diego,Gender,Male,Chronic liver disease and cirrhosis,260
372,2016,San Diego,Gender,Male,Chronic lower respiratory diseases,498
373,2016,San Diego,Gender,Male,Diabetes mellitus,429
374,2016,San Diego,Gender,Male,Diseases of heart,2737
375,2016,San Diego,Gender,Male,Essential hypertension and hypertensive renal disease,187
376,2016,San Diego,Gender,Male,Influenza and pneumonia,199
377,2016,San Diego,Gender,Male,Intentional self-harm (suicide),323
378,2016,San Diego,Gender,Male,Malignant neoplasms,2713
379,2016,San Diego,Gender,Male,"Nephritis, nephrotic syndrome and nephrosis",48
380,2016,San Diego,Gender,Male,Parkinson's disease,207
381,2016,San Diego,Place Type,Decedent's Home,All causes (total),7427
382,2016,San Diego,Place Type,Emergency Room/Outpatient,All causes (total),1213
383,2016,San Diego,Place Type,Hospice Facility,All causes (total),861
384,2016,San Diego,Place Type,Inpatient,All causes (total),7112
385,2016,San Diego,Place Type,Nursing Home/Long Term Care Facility,All causes (total),4710
386,2016,San Diego,Place Type,Other/Unknown,All causes (total),982
387,2016,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Accidents (unintentional injuries),11
388,2016,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Alzheimer's disease,0
389,2016,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Assault (homicide),0
390,2016,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Cerebrovascular diseases,0
391,2016,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Chronic liver disease and cirrhosis,0
392,2016,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Chronic lower respiratory diseases,0
393,2016,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Diabetes mellitus,0
394,2016,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Diseases of heart,26
395,2016,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Essential hypertension and hypertensive renal disease,0
396,2016,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Influenza and pneumonia,0
397,2016,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Intentional self-harm (suicide),0
398,2016,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Malignant neoplasms,20
399,2016,San Diego,Race-Ethnicity,American Indian/Alaskan Native,"Nephritis, nephrotic syndrome and nephrosis",0
400,2016,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Parkinson's disease,0
401,2016,San Diego,Race-Ethnicity,Asian,Accidents (unintentional injuries),70
402,2016,San Diego,Race-Ethnicity,Asian,Alzheimer's disease,69
403,2016,San Diego,Race-Ethnicity,Asian,Assault (homicide),0
404,2016,San Diego,Race-Ethnicity,Asian,Cerebrovascular diseases,165
405,2016,San Diego,Race-Ethnicity,Asian,Chronic liver disease and cirrhosis,16
406,2016,San Diego,Race-Ethnicity,Asian,Chronic lower respiratory diseases,51
407,2016,San Diego,Race-Ethnicity,Asian,Diabetes mellitus,86
408,2016,San Diego,Race-Ethnicity,Asian,Diseases of heart,326
409,2016,San Diego,Race-Ethnicity,Asian,Essential hypertension and hypertensive renal disease,34
410,2016,San Diego,Race-Ethnicity,Asian,Influenza and pneumonia,41
411,2016,San Diego,Race-Ethnicity,Asian,Intentional self-harm (suicide),35
412,2016,San Diego,Race-Ethnicity,Asian,Malignant neoplasms,434
413,2016,San Diego,Race-Ethnicity,Asian,"Nephritis, nephrotic syndrome and nephrosis",0
414,2016,San Diego,Race-Ethnicity,Asian,Parkinson's disease,23
415,2016,San Diego,Race-Ethnicity,Black,Accidents (unintentional injuries),78
416,2016,San Diego,Race-Ethnicity,Black,Alzheimer's disease,34
417,2016,San Diego,Race-Ethnicity,Black,Assault (homicide),28
418,2016,San Diego,Race-Ethnicity,Black,Cerebrovascular diseases,59
419,2016,San Diego,Race-Ethnicity,Black,Chronic liver disease and cirrhosis,16
420,2016,San Diego,Race-Ethnicity,Black,Chronic lower respiratory diseases,45
421,2016,San Diego,Race-Ethnicity,Black,Diabetes mellitus,62
422,2016,San Diego,Race-Ethnicity,Black,Diseases of heart,262
423,2016,San Diego,Race-Ethnicity,Black,Essential hypertension and hypertensive renal disease,25
424,2016,San Diego,Race-Ethnicity,Black,Influenza and pneumonia,12
425,2016,San Diego,Race-Ethnicity,Black,Intentional self-harm (suicide),20
426,2016,San Diego,Race-Ethnicity,Black,Malignant neoplasms,226
427,2016,San Diego,Race-Ethnicity,Black,"Nephritis, nephrotic syndrome and nephrosis",0
428,2016,San Diego,Race-Ethnicity,Black,Parkinson's disease,0
429,2016,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Accidents (unintentional injuries),0
430,2016,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Alzheimer's disease,0
431,2016,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Assault (homicide),0
432,2016,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Cerebrovascular diseases,0
433,2016,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Chronic liver disease and cirrhosis,0
434,2016,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Chronic lower respiratory diseases,0
435,2016,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Diabetes mellitus,0
436,2016,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Diseases of heart,28
437,2016,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Essential hypertension and hypertensive renal disease,0
438,2016,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Influenza and pneumonia,0
439,2016,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Intentional self-harm (suicide),0
440,2016,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Malignant neoplasms,24
441,2016,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,"Nephritis, nephrotic syndrome and nephrosis",0
442,2016,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Parkinson's disease,0
443,2016,San Diego,Race-Ethnicity,Hispanic,Accidents (unintentional injuries),248
444,2016,San Diego,Race-Ethnicity,Hispanic,Alzheimer's disease,174
445,2016,San Diego,Race-Ethnicity,Hispanic,Assault (homicide),37
446,2016,San Diego,Race-Ethnicity,Hispanic,Cerebrovascular diseases,272
447,2016,San Diego,Race-Ethnicity,Hispanic,Chronic liver disease and cirrhosis,129
448,2016,San Diego,Race-Ethnicity,Hispanic,Chronic lower respiratory diseases,88
449,2016,San Diego,Race-Ethnicity,Hispanic,Diabetes mellitus,230
450,2016,San Diego,Race-Ethnicity,Hispanic,Diseases of heart,688
451,2016,San Diego,Race-Ethnicity,Hispanic,Essential hypertension and hypertensive renal disease,67
452,2016,San Diego,Race-Ethnicity,Hispanic,Influenza and pneumonia,74
453,2016,San Diego,Race-Ethnicity,Hispanic,Intentional self-harm (suicide),60
454,2016,San Diego,Race-Ethnicity,Hispanic,Malignant neoplasms,957
455,2016,San Diego,Race-Ethnicity,Hispanic,"Nephritis, nephrotic syndrome and nephrosis",17
456,2016,San Diego,Race-Ethnicity,Hispanic,Parkinson's disease,32
457,2016,San Diego,Race-Ethnicity,Multi-Race,Accidents (unintentional injuries),22
458,2016,San Diego,Race-Ethnicity,Multi-Race,Alzheimer's disease,0
459,2016,San Diego,Race-Ethnicity,Multi-Race,Assault (homicide),0
460,2016,San Diego,Race-Ethnicity,Multi-Race,Cerebrovascular diseases,0
461,2016,San Diego,Race-Ethnicity,Multi-Race,Chronic liver disease and cirrhosis,0
462,2016,San Diego,Race-Ethnicity,Multi-Race,Chronic lower respiratory diseases,12
463,2016,San Diego,Race-Ethnicity,Multi-Race,Diabetes mellitus,0
464,2016,San Diego,Race-Ethnicity,Multi-Race,Diseases of heart,41
465,2016,San Diego,Race-Ethnicity,Multi-Race,Essential hypertension and hypertensive renal disease,0
466,2016,San Diego,Race-Ethnicity,Multi-Race,Influenza and pneumonia,0
467,2016,San Diego,Race-Ethnicity,Multi-Race,Intentional self-harm (suicide),0
468,2016,San Diego,Race-Ethnicity,Multi-Race,Malignant neoplasms,48
469,2016,San Diego,Race-Ethnicity,Multi-Race,"Nephritis, nephrotic syndrome and nephrosis",0
470,2016,San Diego,Race-Ethnicity,Multi-Race,Parkinson's disease,0
471,2016,San Diego,Race-Ethnicity,Other/Unknown,Accidents (unintentional injuries),0
472,2016,San Diego,Race-Ethnicity,Other/Unknown,Alzheimer's disease,11
473,2016,San Diego,Race-Ethnicity,Other/Unknown,Assault (homicide),0
474,2016,San Diego,Race-Ethnicity,Other/Unknown,Cerebrovascular diseases,0
475,2016,San Diego,Race-Ethnicity,Other/Unknown,Chronic liver disease and cirrhosis,0
476,2016,San Diego,Race-Ethnicity,Other/Unknown,Chronic lower respiratory diseases,13
477,2016,San Diego,Race-Ethnicity,Other/Unknown,Diabetes mellitus,11
478,2016,San Diego,Race-Ethnicity,Other/Unknown,Diseases of heart,38
479,2016,San Diego,Race-Ethnicity,Other/Unknown,Essential hypertension and hypertensive renal disease,0
480,2016,San Diego,Race-Ethnicity,Other/Unknown,Influenza and pneumonia,0
481,2016,San Diego,Race-Ethnicity,Other/Unknown,Intentional self-harm (suicide),0
482,2016,San Diego,Race-Ethnicity,Other/Unknown,Malignant neoplasms,29
483,2016,San Diego,Race-Ethnicity,Other/Unknown,"Nephritis, nephrotic syndrome and nephrosis",0
484,2016,San Diego,Race-Ethnicity,Other/Unknown,Parkinson's disease,0
485,2016,San Diego,Race-Ethnicity,White,Accidents (unintentional injuries),746
486,2016,San Diego,Race-Ethnicity,White,Alzheimer's disease,1117
487,2016,San Diego,Race-Ethnicity,White,Assault (homicide),32
488,2016,San Diego,Race-Ethnicity,White,Cerebrovascular diseases,939
489,2016,San Diego,Race-Ethnicity,White,Chronic liver disease and cirrhosis,264
490,2016,San Diego,Race-Ethnicity,White,Chronic lower respiratory diseases,846
491,2016,San Diego,Race-Ethnicity,White,Diabetes mellitus,349
492,2016,San Diego,Race-Ethnicity,White,Diseases of heart,3638
493,2016,San Diego,Race-Ethnicity,White,Essential hypertension and hypertensive renal disease,273
494,2016,San Diego,Race-Ethnicity,White,Influenza and pneumonia,248
495,2016,San Diego,Race-Ethnicity,White,Intentional self-harm (suicide),303
496,2016,San Diego,Race-Ethnicity,White,Malignant neoplasms,3584
497,2016,San Diego,Race-Ethnicity,White,"Nephritis, nephrotic syndrome and nephrosis",56
498,2016,San Diego,Race-Ethnicity,White,Parkinson's disease,257
499,2016,San Diego,Total Population,Total Population,Accidents (unintentional injuries),1186
500,2016,San Diego,Total Population,Total Population,Alzheimer's disease,1418
501,2016,San Diego,Total Population,Total Population,Assault (homicide),113
502,2016,San Diego,Total Population,Total Population,Cerebrovascular diseases,1464
503,2016,San Diego,Total Population,Total Population,Chronic liver disease and cirrhosis,443
504,2016,San Diego,Total Population,Total Population,Chronic lower respiratory diseases,1065
505,2016,San Diego,Total Population,Total Population,Diabetes mellitus,762
506,2016,San Diego,Total Population,Total Population,Diseases of heart,5047
507,2016,San Diego,Total Population,Total Population,Essential hypertension and hypertensive renal disease,407
508,2016,San Diego,Total Population,Total Population,Influenza and pneumonia,392
509,2016,San Diego,Total Population,Total Population,Intentional self-harm (suicide),433
510,2016,San Diego,Total Population,Total Population,Malignant neoplasms,5322
511,2016,San Diego,Total Population,Total Population,"Nephritis, nephrotic syndrome and nephrosis",89
512,2016,San Diego,Total Population,Total Population,Parkinson's disease,325
513,2017,San Diego,Age,1-4 years,All causes (total),24
514,2017,San Diego,Age,15-24 years,All causes (total),218
515,2017,San Diego,Age,25-34 years,All causes (total),419
516,2017,San Diego,Age,35-44 years,All causes (total),559
517,2017,San Diego,Age,45-54 years,All causes (total),1214
518,2017,San Diego,Age,5-14 years,All causes (total),49
519,2017,San Diego,Age,55-64 years,All causes (total),2765
520,2017,San Diego,Age,65-74 years,All causes (total),3838
521,2017,San Diego,Age,75-84 years,All causes (total),5004
522,2017,San Diego,Age,85 years and over,All causes (total),8322
523,2017,San Diego,Age,Under 1 year,All causes (total),183
524,2017,San Diego,Gender,Female,Accidents (unintentional injuries),447
525,2017,San Diego,Gender,Female,Alzheimer's disease,980
526,2017,San Diego,Gender,Female,Assault (homicide),25
527,2017,San Diego,Gender,Female,Cerebrovascular diseases,836
528,2017,San Diego,Gender,Female,Chronic liver disease and cirrhosis,154
529,2017,San Diego,Gender,Female,Chronic lower respiratory diseases,564
530,2017,San Diego,Gender,Female,Diabetes mellitus,396
531,2017,San Diego,Gender,Female,Diseases of heart,2273
532,2017,San Diego,Gender,Female,Essential hypertension and hypertensive renal disease,261
533,2017,San Diego,Gender,Female,Influenza and pneumonia,226
534,2017,San Diego,Gender,Female,Intentional self-harm (suicide),104
535,2017,San Diego,Gender,Female,Malignant neoplasms,2504
536,2017,San Diego,Gender,Female,"Nephritis, nephrotic syndrome and nephrosis",32
537,2017,San Diego,Gender,Female,Parkinson's disease,145
538,2017,San Diego,Gender,Male,Accidents (unintentional injuries),867
539,2017,San Diego,Gender,Male,Alzheimer's disease,479
540,2017,San Diego,Gender,Male,Assault (homicide),65
541,2017,San Diego,Gender,Male,Cerebrovascular diseases,594
542,2017,San Diego,Gender,Male,Chronic liver disease and cirrhosis,243
543,2017,San Diego,Gender,Male,Chronic lower respiratory diseases,478
544,2017,San Diego,Gender,Male,Diabetes mellitus,452
545,2017,San Diego,Gender,Male,Diseases of heart,2725
546,2017,San Diego,Gender,Male,Essential hypertension and hypertensive renal disease,218
547,2017,San Diego,Gender,Male,Influenza and pneumonia,181
548,2017,San Diego,Gender,Male,Intentional self-harm (suicide),353
549,2017,San Diego,Gender,Male,Malignant neoplasms,2764
550,2017,San Diego,Gender,Male,"Nephritis, nephrotic syndrome and nephrosis",43
551,2017,San Diego,Gender,Male,Parkinson's disease,219
552,2017,San Diego,Place Type,Decedent's Home,All causes (total),7606
553,2017,San Diego,Place Type,Emergency Room/Outpatient,All causes (total),1202
554,2017,San Diego,Place Type,Hospice Facility,All causes (total),780
555,2017,San Diego,Place Type,Inpatient,All causes (total),7155
556,2017,San Diego,Place Type,Nursing Home/Long Term Care Facility,All causes (total),4871
557,2017,San Diego,Place Type,Other/Unknown,All causes (total),990
558,2017,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Accidents (unintentional injuries),12
559,2017,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Alzheimer's disease,0
560,2017,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Assault (homicide),0
561,2017,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Cerebrovascular diseases,0
562,2017,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Chronic liver disease and cirrhosis,0
563,2017,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Chronic lower respiratory diseases,0
564,2017,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Diabetes mellitus,0
565,2017,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Diseases of heart,23
566,2017,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Essential hypertension and hypertensive renal disease,0
567,2017,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Influenza and pneumonia,0
568,2017,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Intentional self-harm (suicide),0
569,2017,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Malignant neoplasms,21
570,2017,San Diego,Race-Ethnicity,American Indian/Alaskan Native,"Nephritis, nephrotic syndrome and nephrosis",0
571,2017,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Parkinson's disease,0
572,2017,San Diego,Race-Ethnicity,Asian,Accidents (unintentional injuries),67
573,2017,San Diego,Race-Ethnicity,Asian,Alzheimer's disease,94
574,2017,San Diego,Race-Ethnicity,Asian,Assault (homicide),0
575,2017,San Diego,Race-Ethnicity,Asian,Cerebrovascular diseases,129
576,2017,San Diego,Race-Ethnicity,Asian,Chronic liver disease and cirrhosis,19
577,2017,San Diego,Race-Ethnicity,Asian,Chronic lower respiratory diseases,59
578,2017,San Diego,Race-Ethnicity,Asian,Diabetes mellitus,101
579,2017,San Diego,Race-Ethnicity,Asian,Diseases of heart,363
580,2017,San Diego,Race-Ethnicity,Asian,Essential hypertension and hypertensive renal disease,45
581,2017,San Diego,Race-Ethnicity,Asian,Influenza and pneumonia,37
582,2017,San Diego,Race-Ethnicity,Asian,Intentional self-harm (suicide),25
583,2017,San Diego,Race-Ethnicity,Asian,Malignant neoplasms,457
584,2017,San Diego,Race-Ethnicity,Asian,"Nephritis, nephrotic syndrome and nephrosis",0
585,2017,San Diego,Race-Ethnicity,Asian,Parkinson's disease,25
586,2017,San Diego,Race-Ethnicity,Black,Accidents (unintentional injuries),77
587,2017,San Diego,Race-Ethnicity,Black,Alzheimer's disease,35
588,2017,San Diego,Race-Ethnicity,Black,Assault (homicide),13
589,2017,San Diego,Race-Ethnicity,Black,Cerebrovascular diseases,54
590,2017,San Diego,Race-Ethnicity,Black,Chronic liver disease and cirrhosis,0
591,2017,San Diego,Race-Ethnicity,Black,Chronic lower respiratory diseases,43
592,2017,San Diego,Race-Ethnicity,Black,Diabetes mellitus,80
593,2017,San Diego,Race-Ethnicity,Black,Diseases of heart,242
594,2017,San Diego,Race-Ethnicity,Black,Essential hypertension and hypertensive renal disease,36
595,2017,San Diego,Race-Ethnicity,Black,Influenza and pneumonia,15
596,2017,San Diego,Race-Ethnicity,Black,Intentional self-harm (suicide),22
597,2017,San Diego,Race-Ethnicity,Black,Malignant neoplasms,248
598,2017,San Diego,Race-Ethnicity,Black,"Nephritis, nephrotic syndrome and nephrosis",0
599,2017,San Diego,Race-Ethnicity,Black,Parkinson's disease,0
600,2017,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Accidents (unintentional injuries),0
601,2017,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Alzheimer's disease,0
602,2017,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Assault (homicide),0
603,2017,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Cerebrovascular diseases,0
604,2017,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Chronic liver disease and cirrhosis,0
605,2017,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Chronic lower respiratory diseases,0
606,2017,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Diabetes mellitus,0
607,2017,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Diseases of heart,31
608,2017,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Essential hypertension and hypertensive renal disease,0
609,2017,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Influenza and pneumonia,0
610,2017,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Intentional self-harm (suicide),0
611,2017,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Malignant neoplasms,21
612,2017,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,"Nephritis, nephrotic syndrome and nephrosis",0
613,2017,San Diego,Race-Ethnicity,Hawaiian/Pacific Islander,Parkinson's disease,0
614,2017,San Diego,Race-Ethnicity,Hispanic,Accidents (unintentional injuries),291
615,2017,San Diego,Race-Ethnicity,Hispanic,Alzheimer's disease,181
616,2017,San Diego,Race-Ethnicity,Hispanic,Assault (homicide),32
617,2017,San Diego,Race-Ethnicity,Hispanic,Cerebrovascular diseases,246
618,2017,San Diego,Race-Ethnicity,Hispanic,Chronic liver disease and cirrhosis,112
619,2017,San Diego,Race-Ethnicity,Hispanic,Chronic lower respiratory diseases,82
620,2017,San Diego,Race-Ethnicity,Hispanic,Diabetes mellitus,232
621,2017,San Diego,Race-Ethnicity,Hispanic,Diseases of heart,756
622,2017,San Diego,Race-Ethnicity,Hispanic,Essential hypertension and hypertensive renal disease,95
623,2017,San Diego,Race-Ethnicity,Hispanic,Influenza and pneumonia,80
624,2017,San Diego,Race-Ethnicity,Hispanic,Intentional self-harm (suicide),68
625,2017,San Diego,Race-Ethnicity,Hispanic,Malignant neoplasms,896
626,2017,San Diego,Race-Ethnicity,Hispanic,"Nephritis, nephrotic syndrome and nephrosis",20
627,2017,San Diego,Race-Ethnicity,Hispanic,Parkinson's disease,53
628,2017,San Diego,Race-Ethnicity,Multi-Race,Accidents (unintentional injuries),17
629,2017,San Diego,Race-Ethnicity,Multi-Race,Alzheimer's disease,0
630,2017,San Diego,Race-Ethnicity,Multi-Race,Assault (homicide),0
631,2017,San Diego,Race-Ethnicity,Multi-Race,Cerebrovascular diseases,0
632,2017,San Diego,Race-Ethnicity,Multi-Race,Chronic liver disease and cirrhosis,0
633,2017,San Diego,Race-Ethnicity,Multi-Race,Chronic lower respiratory diseases,0
634,2017,San Diego,Race-Ethnicity,Multi-Race,Diabetes mellitus,11
635,2017,San Diego,Race-Ethnicity,Multi-Race,Diseases of heart,42
636,2017,San Diego,Race-Ethnicity,Multi-Race,Essential hypertension and hypertensive renal disease,0
637,2017,San Diego,Race-Ethnicity,Multi-Race,Influenza and pneumonia,0
638,2017,San Diego,Race-Ethnicity,Multi-Race,Intentional self-harm (suicide),0
639,2017,San Diego,Race-Ethnicity,Multi-Race,Malignant neoplasms,54
640,2017,San Diego,Race-Ethnicity,Multi-Race,"Nephritis, nephrotic syndrome and nephrosis",0
641,2017,San Diego,Race-Ethnicity,Multi-Race,Parkinson's disease,0
642,2017,San Diego,Race-Ethnicity,Other/Unknown,Accidents (unintentional injuries),0
643,2017,San Diego,Race-Ethnicity,Other/Unknown,Alzheimer's disease,0
644,2017,San Diego,Race-Ethnicity,Other/Unknown,Assault (homicide),0
645,2017,San Diego,Race-Ethnicity,Other/Unknown,Cerebrovascular diseases,12
646,2017,San Diego,Race-Ethnicity,Other/Unknown,Chronic liver disease and cirrhosis,0
647,2017,San Diego,Race-Ethnicity,Other/Unknown,Chronic lower respiratory diseases,14
648,2017,San Diego,Race-Ethnicity,Other/Unknown,Diabetes mellitus,0
649,2017,San Diego,Race-Ethnicity,Other/Unknown,Diseases of heart,44
650,2017,San Diego,Race-Ethnicity,Other/Unknown,Essential hypertension and hypertensive renal disease,0
651,2017,San Diego,Race-Ethnicity,Other/Unknown,Influenza and pneumonia,0
652,2017,San Diego,Race-Ethnicity,Other/Unknown,Intentional self-harm (suicide),0
653,2017,San Diego,Race-Ethnicity,Other/Unknown,Malignant neoplasms,24
654,2017,San Diego,Race-Ethnicity,Other/Unknown,"Nephritis, nephrotic syndrome and nephrosis",0
655,2017,San Diego,Race-Ethnicity,Other/Unknown,Parkinson's disease,0
656,2017,San Diego,Race-Ethnicity,White,Accidents (unintentional injuries),844
657,2017,San Diego,Race-Ethnicity,White,Alzheimer's disease,1125
658,2017,San Diego,Race-Ethnicity,White,Assault (homicide),30
659,2017,San Diego,Race-Ethnicity,White,Cerebrovascular diseases,966
660,2017,San Diego,Race-Ethnicity,White,Chronic liver disease and cirrhosis,239
661,2017,San Diego,Race-Ethnicity,White,Chronic lower respiratory diseases,825
662,2017,San Diego,Race-Ethnicity,White,Diabetes mellitus,406
663,2017,San Diego,Race-Ethnicity,White,Diseases of heart,3497
664,2017,San Diego,Race-Ethnicity,White,Essential hypertension and hypertensive renal disease,293
665,2017,San Diego,Race-Ethnicity,White,Influenza and pneumonia,270
666,2017,San Diego,Race-Ethnicity,White,Intentional self-harm (suicide),328
667,2017,San Diego,Race-Ethnicity,White,Malignant neoplasms,3547
668,2017,San Diego,Race-Ethnicity,White,"Nephritis, nephrotic syndrome and nephrosis",40
669,2017,San Diego,Race-Ethnicity,White,Parkinson's disease,274
670,2017,San Diego,Total Population,Total Population,Accidents (unintentional injuries),1314
671,2017,San Diego,Total Population,Total Population,Alzheimer's disease,1459
672,2017,San Diego,Total Population,Total Population,Assault (homicide),90
673,2017,San Diego,Total Population,Total Population,Cerebrovascular diseases,1430
674,2017,San Diego,Total Population,Total Population,Chronic liver disease and cirrhosis,397
675,2017,San Diego,Total Population,Total Population,Chronic lower respiratory diseases,1042
676,2017,San Diego,Total Population,Total Population,Diabetes mellitus,848
677,2017,San Diego,Total Population,Total Population,Diseases of heart,4998
678,2017,San Diego,Total Population,Total Population,Essential hypertension and hypertensive renal disease,479
679,2017,San Diego,Total Population,Total Population,Influenza and pneumonia,407
680,2017,San Diego,Total Population,Total Population,Intentional self-harm (suicide),457
681,2017,San Diego,Total Population,Total Population,Malignant neoplasms,5268
682,2017,San Diego,Total Population,Total Population,"Nephritis, nephrotic syndrome and nephrosis",75
683,2017,San Diego,Total Population,Total Population,Parkinson's disease,364
684,2018,San Diego,Age,1-4 years,All causes (total),15
685,2018,San Diego,Age,15-24 years,All causes (total),237
686,2018,San Diego,Age,25-34 years,All causes (total),413
687,2018,San Diego,Age,35-44 years,All causes (total),585
688,2018,San Diego,Age,45-54 years,All causes (total),1223
689,2018,San Diego,Age,5-14 years,All causes (total),37
690,2018,San Diego,Age,55-64 years,All causes (total),2852
691,2018,San Diego,Age,65-74 years,All causes (total),3949
692,2018,San Diego,Age,75-84 years,All causes (total),5111
693,2018,San Diego,Age,85 years and over,All causes (total),8068
694,2018,San Diego,Age,Under 1 year,All causes (total),196
695,2018,San Diego,Gender,Female,Accidents (unintentional injuries),480
696,2018,San Diego,Gender,Female,Alzheimer's disease,993
697,2018,San Diego,Gender,Female,Assault (homicide),22
698,2018,San Diego,Gender,Female,Cerebrovascular diseases,879
699,2018,San Diego,Gender,Female,Chronic liver disease and cirrhosis,119
700,2018,San Diego,Gender,Female,Chronic lower respiratory diseases,560
701,2018,San Diego,Gender,Female,Diabetes mellitus,342
702,2018,San Diego,Gender,Female,Diseases of heart,2119
703,2018,San Diego,Gender,Female,Essential hypertension and hypertensive renal disease,272
704,2018,San Diego,Gender,Female,Influenza and pneumonia,225
705,2018,San Diego,Gender,Female,Intentional self-harm (suicide),103
706,2018,San Diego,Gender,Female,Malignant neoplasms,2482
707,2018,San Diego,Gender,Female,"Nephritis, nephrotic syndrome and nephrosis",44
708,2018,San Diego,Gender,Female,Parkinson's disease,127
709,2018,San Diego,Gender,Male,Accidents (unintentional injuries),869
710,2018,San Diego,Gender,Male,Alzheimer's disease,493
711,2018,San Diego,Gender,Male,Assault (homicide),70
712,2018,San Diego,Gender,Male,Cerebrovascular diseases,645
713,2018,San Diego,Gender,Male,Chronic liver disease and cirrhosis,230
714,2018,San Diego,Gender,Male,Chronic lower respiratory diseases,472
715,2018,San Diego,Gender,Male,Diabetes mellitus,462
716,2018,San Diego,Gender,Male,Diseases of heart,2779
717,2018,San Diego,Gender,Male,Essential hypertension and hypertensive renal disease,203
718,2018,San Diego,Gender,Male,Influenza and pneumonia,243
719,2018,San Diego,Gender,Male,Intentional self-harm (suicide),373
720,2018,San Diego,Gender,Male,Malignant neoplasms,2767
721,2018,San Diego,Gender,Male,"Nephritis, nephrotic syndrome and nephrosis",51
722,2018,San Diego,Gender,Male,Parkinson's disease,244
723,2018,San Diego,Place Type,Decedent's Home,All causes (total),7938
724,2018,San Diego,Place Type,Emergency Room/Outpatient,All causes (total),1282
725,2018,San Diego,Place Type,Hospice Facility,All causes (total),749
726,2018,San Diego,Place Type,Inpatient,All causes (total),7062
727,2018,San Diego,Place Type,Nursing Home/Long Term Care Facility,All causes (total),4630
728,2018,San Diego,Place Type,Other/Unknown,All causes (total),1033
729,2018,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Accidents (unintentional injuries),0
730,2018,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Alzheimer's disease,0
731,2018,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Assault (homicide),0
732,2018,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Cerebrovascular diseases,0
733,2018,San Diego,Race-Ethnicity,American Indian/Alaskan Native,Chronic liver disease and cirrhosis,0
